Office_Nam,District,City,District_old,cityblock,Address,Area,Price_show,Pricepre,Price,Subway_Dispre,Subway_Dis,Latitude,Longitude,Construct,装修程度,Elevator_num,Building_size,平均房价,微博签到数,中心区距离,中心区ID,busstation_Countpre,busstation_Count,education_Count,food_Countpre,food_Count,firm_Count,Residential_Count,bank_Countpre,bank_Count,shopping_Count
赛特广场,3,北京市,朝阳,建外大街,北京朝阳区建国门外大街22号,169,1400,15.15151515,7,7.633149603,347.5859985,39.906481,116.440643,3,中等装修,4,3900,109497.3388,549,923.53302,7,30.50847458,54,1,45.14645364,1865,0,109,20.77922078,16,180
东朗电影产业园,3,北京市,朝阳,大望路,郎家园10号,970,1800,21.21212121,9,12.92337786,575.7210083,39.906933,116.473285,4,精装修,5,27000,100395.3383,227,3323.48999,5,42.37288136,75,0,10.62696684,439,7,41,19.48051948,15,36
东朗电影产业园,3,北京市,朝阳,大望路,郎家园10号,218,2200,27.27272727,11,27.61313637,1209.199951,39.906933,116.473285,2,简装修,8,60773,122420.8756,113,1981.689941,5,9.604519774,17,0,12.24885016,506,1,149,19.48051948,15,34
东朗电影产业园,3,北京市,朝阳,大望路,郎家园10号,106,800,6.060606061,4,15.31615991,678.9069824,39.906933,116.473285,3,中等装修,4,65000,68379.6129,542,281.3869934,8,57.06214689,101,19,10.99007504,454,0,43,5.194805195,4,41
京泰大厦,1,北京市,东城,建国门,建国门外大街丙24号,185,1400,15.15151515,7,4.010328456,191.3560028,39.906941,116.439837,4,精装修,4,44124,98440.06,1177,2398.26001,0,48.02259887,85,5,44.46865166,1837,5,183,28.57142857,22,78
京泰大厦,1,北京市,东城,建国门,建国门外大街丙24号,338,2200,27.27272727,11,4.520486988,213.3560028,39.906941,116.439837,4,精装修,11,60000,100294.992,368,1190.130005,4,24.85875706,44,3,23.14209634,956,2,96,38.96103896,30,40
卓明大厦,3,北京市,朝阳,建外大街,建国门外建华南路6号,1256,4200,57.57575758,21,17.8609699,788.6489868,39.906972,116.444795,4,精装修,9,425000,117783.2969,252,3392.790039,5,32.76836158,58,2,12.07939966,499,1,83,28.57142857,22,33
卓明大厦,3,北京市,朝阳,建外大街,建国门外建华南路6号,547,1800,21.21212121,9,12.30413863,549.0170288,39.906972,116.444795,3,中等装修,12,69871,83642.94595,398,2529.949951,7,12.99435028,23,0,38.77995643,1602,2,77,32.46753247,25,72
东海中心,1,北京市,东城,建国门,建国门外大街甲24号,86,1000,9.090909091,5,11.13399661,498.5559998,39.907032,116.439042,4,精装修,6,200000,102724.1767,232,6215.379883,5,55.93220339,99,5,17.79230211,735,1,120,12.98701299,10,101
东海中心,1,北京市,东城,建国门,建国门外大街甲24号,237,1400,15.15151515,7,21.88470718,962.1680298,39.907032,116.439042,4,精装修,0,8969,85901.49766,210,3091.590088,2,36.72316384,65,0,15.05688695,622,2,102,14.28571429,11,36
东海中心,1,北京市,东城,建国门,建国门外大街甲24号,88,1400,15.15151515,7,27.36872598,1198.660034,39.907032,116.439042,4,精装修,3,220000,77882.56667,300,2354.52002,8,10.73446328,19,0,11.69208424,483,19,15,0,0,52
汇豪阁,1,北京市,东城,北京站,建国门内大街18号,180,1200,12.12121212,6,9.253343257,417.4549866,39.907041,116.42888,4,精装修,12,700000,81636.76154,607,3379.889893,7,63.27683616,112,1,60.37279109,2494,0,21,51.94805195,40,51
民生金融中心,1,北京市,东城,王府井,北京市东城区建国门内大街28号,1868,3400,45.45454545,17,2.199683055,113.2740021,39.907184,116.419914,1,毛坯,43,250000,99792.9201,382,350.5620117,2,35.59322034,63,6,22.75478092,940,2,35,45.45454545,35,52
民生金融中心,1,北京市,东城,王府井,北京市东城区建国门内大街28号,1868,3000,39.39393939,15,11.63406727,520.1209717,39.907184,116.419914,4,精装修,0,0,98952.05056,273,667.664978,7,22.03389831,39,1,22.39167272,925,1,69,51.94805195,40,68
民生金融中心,1,北京市,东城,王府井,北京市东城区建国门内大街28号,1500,2000,24.24242424,10,6.662132569,305.7120056,39.907184,116.419914,2,简装修,0,140000,95614.18206,1170,1170.890015,2,47.45762712,84,2,71.89542484,2970,0,118,15.58441558,12,130
东长安街6号楼,1,北京市,东城,王府井,东城区长安街6号,532,2600,33.33333333,13,9.502532561,428.2009888,39.907312,116.409772,5,豪华装修,3,126785,92638.53333,170,1328.869995,2,47.45762712,84,0,12.73299443,526,2,22,15.58441558,12,33
恒基中心,1,北京市,东城,建国门,建国门内大街18号,371,600,3.03030303,3,3.815401382,182.9499969,39.907363,116.427575,4,精装修,4,27510,53706.90521,256,13017.40039,6,19.20903955,34,2,9.997579279,413,0,38,19.48051948,15,83
恒基中心,1,北京市,东城,建国门,建国门内大街18号,375,1000,9.090909091,5,17.16513783,758.6420288,39.907363,116.427575,4,精装修,3,151439,74861.7047,353,2103.159912,8,19.20903955,34,0,15.78310336,652,0,56,5.194805195,4,35
恒基中心,1,北京市,东城,建国门,建国门内大街18号,380,2200,27.27272727,11,2.532422339,127.6230011,39.907363,116.427575,3,中等装修,12,39000,111711.0591,1094,856.6389771,2,18.6440678,33,6,66.44880174,2745,0,87,28.57142857,22,394
恒基中心,1,北京市,东城,建国门,建国门内大街18号,190,2200,27.27272727,11,4.520486988,213.3560028,39.907363,116.427575,3,中等装修,11,60000,100294.992,368,1190.130005,4,24.85875706,44,3,23.14209634,956,2,96,38.96103896,30,40
恒基中心,1,北京市,东城,建国门,建国门内大街18号,186,1400,15.15151515,7,4.036392755,192.4799957,39.907363,116.427575,2,简装修,8,60000,110925.4,369,2546.610107,5,70.62146893,125,0,27.88671024,1152,2,87,45.45454545,35,53
恒基中心,1,北京市,东城,建国门,建国门内大街18号,200,1400,15.15151515,7,11.10621621,497.3580017,39.907363,116.427575,4,精装修,2,30000,72779.60177,1232,3676.350098,3,46.32768362,82,0,41.2006778,1702,3,60,41.55844156,32,131
恒基中心,1,北京市,东城,建国门,建国门内大街18号,120,600,3.03030303,3,5.156074873,240.7649994,39.907363,116.427575,4,精装修,2,320000,64056.74262,821,3703.790039,1,28.24858757,50,0,33.40595497,1380,0,75,11.68831169,9,66
恒基中心,1,北京市,东城,建国门,建国门内大街18号,351,2200,27.27272727,11,16.74117243,740.3590088,39.907363,116.427575,3,中等装修,22,115977,75482.45455,225,2454,8,10.73446328,19,0,1.621883321,67,0,23,0,0,6
恒基中心,1,北京市,东城,建国门,建国门内大街18号,583,1400,15.15151515,7,12.30413863,549.0170288,39.907363,116.427575,2,简装修,12,69871,83642.94595,398,2529.949951,7,12.99435028,23,0,38.77995643,1602,2,77,32.46753247,25,72
恒基中心,1,北京市,东城,建国门,建国门内大街18号,184,1000,9.090909091,5,2.865625504,141.9920044,39.907363,116.427575,5,豪华装修,3,14401,56494.71875,147,7225.009766,2,18.6440678,33,2,8.182038247,338,1,206,6.493506494,5,40
新闻大厦,1,北京市,东城,建国门,建国门内大街26号,500,3000,39.39393939,15,3.923207204,187.598999,39.907449,116.422127,2,简装修,8,510000,75153.3253,223,2622.659912,8,0,0,0,2.759622367,114,0,29,0,0,13
新闻大厦,1,北京市,东城,建国门,建国门内大街26号,654,2400,30.3030303,12,9.324789199,420.5360107,39.907449,116.422127,4,精装修,8,61941,126813.6116,206,1819.920044,6,16.94915254,30,2,11.11111111,459,1,185,7.792207792,6,58
北京佳兆业广场,3,北京市,朝阳,大望路,西大望路,297,1000,9.090909091,5,13.26402468,590.4110107,39.90747,116.47901,4,精装修,5,64550,116807.713,502,3421.52002,5,37.28813559,66,0,12.36988623,511,2,55,16.88311688,13,27
宝钢大厦,1,北京市,东城,建国门,北京市朝阳区建国门外大街丙12号,252,1600,18.18181818,8,9.720950126,437.6199951,39.907692,116.445953,4,精装修,18,328204,102009.0474,195,1201.920044,7,10.73446328,19,1,12.1520213,502,1,123,22.07792208,17,47
宝钢大厦,1,北京市,东城,建国门,北京市朝阳区建国门外大街丙12号,228,1400,15.15151515,7,7.175629901,327.8559875,39.907692,116.445953,4,精装修,4,12000,88838.19048,722,3046.879883,0,37.28813559,66,1,29.12127814,1203,1,85,18.18181818,14,49
宝钢大厦,1,北京市,东城,建国门,北京市朝阳区建国门外大街丙12号,504,1400,15.15151515,7,1.139427412,67.5516968,39.907692,116.445953,2,简装修,3,92000,100681.6121,264,1053.229981,5,34.46327684,61,7,29.31493585,1211,2,96,9.090909091,7,52
宝钢大厦,1,北京市,东城,建国门,北京市朝阳区建国门外大街丙12号,606,3200,42.42424242,16,16.40486223,725.8560181,39.907692,116.445953,5,豪华装修,8,75150,100377.5389,291,492.4989929,7,16.94915254,30,1,20.35826676,841,1,99,42.85714286,33,47
宝钢大厦,1,北京市,东城,建国门,北京市朝阳区建国门外大街丙12号,598,1000,9.090909091,5,33.26731795,1453.030029,39.907692,116.445953,4,精装修,8,75000,59554.36667,317,1821.660034,1,7.90960452,14,2,6.97167756,288,1,70,2.597402597,2,37
宝钢大厦,1,北京市,东城,建国门,北京市朝阳区建国门外大街丙12号,356,2600,33.33333333,13,8.282465633,375.5870056,39.907692,116.445953,3,中等装修,18,162623,75548.175,248,2569.959961,8,0,0,0,2.372306947,98,0,28,0,0,7
复兴路乙59号院办公楼,4,北京市,海淀,万寿路,复兴路乙59号院,100,1000,9.090909091,5,3.210585238,156.8679962,39.907818,116.294016,4,精装修,10,230000,64615.60733,720,3323.77002,1,22.03389831,39,0,33.74485597,1394,0,95,19.48051948,15,145
水岸88创意园区,3,北京市,朝阳,高碑店产业园,北京市朝阳区惠河北街1号,88,1800,21.21212121,9,2.878982122,142.5679932,39.908177,116.540438,3,中等装修,6,160000,98946.35955,372,266.82901,4,51.97740113,92,2,44.5412733,1840,0,198,36.36363636,28,105
建国门独栋,1,北京市,东城,建国门,北京市朝阳区朝外头条93号,300,1600,18.18181818,8,15.55057796,689.0159912,39.9086,116.435054,4,精装修,36,264000,118667.4618,578,3340.120117,5,41.24293785,73,0,13.43500363,555,2,55,16.88311688,13,29
建威大厦,2,北京市,西城,月坛,南礼士路66号,180,1400,15.15151515,7,15.794735,699.5449829,39.908639,116.353022,4,精装修,8,63347,117622.2604,520,3236.73999,5,40.11299435,71,0,14.71798596,608,1,84,14.28571429,11,26
建威大厦,2,北京市,西城,月坛,南礼士路66号,286,1800,21.21212121,9,9.720950126,437.6199951,39.908639,116.353022,4,精装修,18,328204,102009.0474,195,1201.920044,7,10.73446328,19,1,12.1520213,502,1,123,22.07792208,17,47
建威大厦,2,北京市,西城,月坛,南礼士路66号,260,800,6.060606061,4,13.39112414,595.8920288,39.908639,116.353022,4,精装修,3,55442,100432.0903,2016,2808.73999,0,16.38418079,29,2,57.83103365,2389,0,35,76.62337662,59,140
建威大厦,2,北京市,西城,月坛,南礼士路66号,182,1400,15.15151515,7,10.37889269,465.9930115,39.908639,116.353022,2,简装修,12,188210,111953.281,432,3567.659912,6,31.63841808,56,17,25.10288066,1037,4,52,59.74025974,46,99
建威大厦,2,北京市,西城,月坛,南礼士路66号,171,2000,24.24242424,10,13.95556684,620.2329712,39.908639,116.353022,4,精装修,8,58863,65916,287,1814.099976,8,3.389830508,6,1,6.172839506,255,2,47,5.194805195,4,15
建威大厦,2,北京市,西城,月坛,南礼士路66号,451,1600,18.18181818,8,15.00308544,665.4060059,39.908639,116.353022,5,豪华装修,32,212946,81215.07463,625,2718.949951,7,14.12429379,25,0,60.37279109,2494,2,81,51.94805195,40,127
京通大厦,3,北京市,朝阳,慈云寺/四惠,朝阳区建国路地铁四惠站上盖,303,2000,24.24242424,10,11.60529046,518.8800049,39.908871,116.495501,4,精装修,6,200000,100959.2566,373,1659.800049,5,35.59322034,63,5,33.64802711,1390,0,160,22.07792208,17,58
国海广场,4,北京市,海淀,公主坟,复兴路17号(紧邻西长安街),83,1600,18.18181818,8,21.86427667,961.2869873,39.908971,116.313242,4,精装修,4,77842,95770.96923,132,864.0200195,4,26.55367232,47,1,11.93415638,493,3,158,10.38961039,8,16
国海广场,4,北京市,海淀,公主坟,复兴路17号(紧邻西长安街),459,800,6.060606061,4,2.865625504,141.9920044,39.908971,116.313242,4,精装修,3,14401,56494.71875,147,7225.009766,2,18.6440678,33,2,8.182038247,338,1,206,6.493506494,5,40
锦裕写字楼,3,北京市,朝阳,慈云寺/四惠,康家沟145号,188,1000,9.090909091,5,15.31615991,678.9069824,39.909136,116.516426,3,中等装修,4,65000,68379.6129,542,281.3869934,8,57.06214689,101,19,10.99007504,454,0,43,5.194805195,4,41
金地中心,3,北京市,朝阳,大望路,建国路91号,660,1800,21.21212121,9,17.8609699,788.6489868,39.909153,116.474497,2,简装修,24,110561,117783.2969,252,3392.790039,5,32.76836158,58,2,12.07939966,499,1,83,28.57142857,22,33
城乡华懋写字楼,4,北京市,海淀,公主坟,北京市海淀区复兴路甲23号公主坟环岛西北角,500,2000,24.24242424,10,4.539664216,214.1829987,39.909395,116.307976,5,豪华装修,2,4000,94595.79464,423,1264.959961,6,59.3220339,105,0,24.40087146,1008,0,9,10.38961039,8,70
城乡华懋写字楼,4,北京市,海淀,公主坟,北京市海淀区复兴路甲23号公主坟环岛西北角,1450,2600,33.33333333,13,11.36182906,508.381012,39.909395,116.307976,1,毛坯,36,150000,90261.95624,205,2539.060059,2,42.37288136,75,1,11.25635439,465,0,42,7.792207792,6,38
东方广场,1,北京市,东城,王府井,北京市东城区东长安街1号,199,3400,45.45454545,17,2.199683055,113.2740021,39.90942,116.414572,2,简装修,43,250000,99792.9201,382,350.5620117,2,35.59322034,63,6,22.75478092,940,2,35,45.45454545,35,52
东方广场,1,北京市,东城,王府井,北京市东城区东长安街1号,436,800,6.060606061,4,12.80379247,570.5640259,39.90942,116.414572,2,简装修,4,21700,73459.18824,482,8250.480469,5,55.93220339,99,0,16.46090535,680,0,47,3.896103896,3,33
东方广场,1,北京市,东城,王府井,北京市东城区东长安街1号,453,600,3.03030303,3,17.586482,776.8120117,39.90942,116.414572,4,精装修,2,1300000,58095.85882,112,13749.5,6,15.81920904,28,0,3.510045994,145,0,57,12.98701299,10,13
东方广场,1,北京市,东城,王府井,北京市东城区东长安街1号,908,400,0,2,13.1780396,586.7030029,39.90942,116.414572,4,精装修,3,560,57513.43333,253,5557.479981,1,1.129943503,2,0,3.316388284,137,5,5,0,0,8
东方广场,1,北京市,东城,王府井,北京市东城区东长安街1号,1128,600,3.03030303,3,13.1780396,586.7030029,39.90942,116.414572,2,简装修,4,560,57513.43333,253,5557.479981,1,1.129943503,2,0,3.316388284,137,5,5,0,0,8
东方广场,1,北京市,东城,王府井,北京市东城区东长安街1号,146,800,6.060606061,4,16.96721871,750.1069946,39.90942,116.414572,4,精装修,2,74000,92474.90805,263,7285.759766,6,18.6440678,33,3,34.83418059,1439,0,130,18.18181818,14,65
东方广场,1,北京市,东城,王府井,北京市东城区东长安街1号,213,1200,12.12121212,6,9.257262348,417.6239929,39.90942,116.414572,4,精装修,3,20000,100569.7639,803,3575.070068,0,43.50282486,77,60,19.48680707,805,0,169,15.58441558,12,33
东方广场,1,北京市,东城,王府井,北京市东城区东长安街1号,199,1400,15.15151515,7,9.253343257,417.4549866,39.90942,116.414572,4,精装修,12,700000,81636.76154,607,3379.889893,7,63.27683616,112,1,60.37279109,2494,0,21,51.94805195,40,51
东方广场,1,北京市,东城,王府井,北京市东城区东长安街1号,205,1000,9.090909091,5,8.992490088,406.2059937,39.90942,116.414572,2,简装修,4,150000,72407.33051,769,5918.580078,8,58.75706215,104,1,19.72887921,815,0,74,23.37662338,18,31
东方广场,1,北京市,东城,王府井,北京市东城区东长安街1号,193,1800,21.21212121,9,24.80958562,1088.300049,39.90942,116.414572,5,豪华装修,11,110000,130604.6481,108,2036.300049,6,10.73446328,19,0,13.21713871,546,2,5,1.298701299,1,23
东方广场,1,北京市,东城,王府井,北京市东城区东长安街1号,313,0,-6.060606061,,4.009029878,191.3000031,39.90942,116.414572,4,精装修,6,300000,93343.84247,1185,3287.280029,0,45.19774011,80,6,59.57395304,2461,0,93,20.77922078,16,110
东方广场,1,北京市,东城,王府井,北京市东城区东长安街1号,387,2200,27.27272727,11,2.532422339,127.6230011,39.90942,116.414572,3,中等装修,12,39000,111711.0591,1094,856.6389771,2,18.6440678,33,6,66.44880174,2745,0,87,28.57142857,22,394
